,date,line,tweet,stop,restart,tweet_preprocess
2319,2020-12-07 19:01:28-05:00,stm_Verte,"[Interruption en cours]   Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro)    http://ow.ly/d8Ya50CFhlT http:// 1",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant l'option métro
2320,2020-12-07 19:13:11-05:00,stm_Verte,[Interruption en cours]   Un service spécial de bus fait la navette entre les stations Angrignon et Lionel-Groulx. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartier affichés dans l'ensemble des stations. 1,1,0,interruption cours service spécial fait navette entre stations angrignon lionel-groulx vous pouvez retrouver l'arrêt plans quartier affichés dans l'ensemble stations
2321,2020-12-09 00:46:41-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 1h10.  #stminfo  T 2,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2322,2020-12-09 00:57:51-05:00,stm_Orange,Service normal du métro  #stminfo  X 1,0,1,service normal métro
2323,2020-12-09 20:12:46-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h35.  #stminfo  F 1 1,1,0,interruption service ligne entre côte-vertu montncy dégagement fumée reprise prévue vers
2324,2020-12-09 20:13:05-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 20h35.  #stminfo  C 1,1,0,interruption service ligne entre snowdon st-michel dégagement fumée reprise prévue vers
2325,2020-12-09 20:19:01-05:00,stm_Bleue,Reprise graduelle du service sur la ligne BLEUE.  #stminfo  V,1,0,reprise graduelle service ligne
2326,2020-12-09 20:20:05-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  K,0,1,service normal métro ligne
2327,2020-12-09 20:20:47-05:00,stm_Bleue,Service normal du métro  #stminfo  J,0,1,service normal métro
2328,2020-12-10 09:32:44-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 9h55.  #stminfo  M,1,0,interruption service ligne entre berri-uqam h-beaugrand personne autorisée voie reprise prévue vers
2329,2020-12-10 09:55:38-05:00,stm_Verte,Service normal du métro  #stminfo  Y,0,1,service normal métro
2330,2020-12-11 18:57:53-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 19h10.  #stminfo  W 1,1,0,interruption service ligne entre snowdon st-michel incident reprise prévue vers
2331,2020-12-11 19:19:13-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 19h25.  #stminfo  H,1,0,interruption service ligne entre snowdon st-michel incident reprise prévue vers
2332,2020-12-11 19:21:14-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 19h40.  #stminfo  S,1,0,interruption service ligne entre snowdon st-michel incident reprise prévue vers
2333,2020-12-11 19:26:28-05:00,stm_Bleue,"[Interruption en cours]   Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro)    http://ow.ly/T4PI50CJvdS http://",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant l'option métro
2334,2020-12-11 19:41:10-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Incident. Reprise prévue vers 19h45.  #stminfo  G,1,0,interruption service ligne entre snowdon st-michel incident reprise prévue vers
2335,2020-12-11 19:46:24-05:00,stm_Bleue,Service normal du métro  #stminfo  N,0,1,service normal métro
2336,2020-12-14 05:58:45-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Panne de train. Reprise prévue vers 6h15.  #stminfo  T 3 1,1,0,interruption service ligne entre l-groulx h-bourassa panne train reprise prévue vers
2337,2020-12-14 06:09:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Panne de train. Reprise prévue vers 6h30.  #stminfo  M 2,1,0,interruption service ligne entre l-groulx h-bourassa panne train reprise prévue vers
2338,2020-12-14 06:14:36-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et Sauvé. Panne de train. Reprise prévue vers 6h30.  #stminfo  C,1,0,interruption service ligne entre l-groulx sauvé panne train reprise prévue vers
2339,2020-12-14 06:22:46-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  T,1,0,reprise graduelle service ligne
2340,2020-12-14 06:24:57-05:00,stm_Orange,Le service est désormais en reprise graduelle. Bonne journée!,1,0,service désormais reprise graduelle bonne journée
2341,2020-12-14 06:55:36-05:00,stm_Orange,Service normal du métro  #stminfo  T 1,0,1,service normal métro
2342,2020-12-14 12:11:12-05:00,stm_Orange,"[Champ-de-Mars]   Les travaux sur la membrane extérieure étant terminés, nous finalisons actuellement des travaux au-dessus des voies en station. Ils se poursuivront de nuit pendant quelques semaines encore, mais il n’y aura aucune entrave dans vos déplacements. 7",0,0,champ-de-mars travaux membrane extérieure étant terminés nous finalisons actuellement travaux au-dessus voies station poursuivront nuit pendant quelques semaines encore mais aura aucune entrave dans déplacements
2343,2020-12-18 16:46:43-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Panne de train. Reprise prévue vers 16h55.  #stminfo  J 1,1,0,interruption service ligne entre snowdon st-michel panne train reprise prévue vers
2344,2020-12-18 16:53:56-05:00,stm_Bleue,Interruption de service prolongée ligne BLEUE entre Snowdon et St-Michel. Panne de train. Reprise prévue vers 17h15.  #stminfo  K,1,0,interruption service prolongée ligne entre snowdon st-michel panne train reprise prévue vers
2345,2020-12-18 17:14:56-05:00,stm_Bleue,Reprise graduelle du service sur la ligne BLEUE.  #stminfo  O,1,0,reprise graduelle service ligne
2346,2020-12-18 17:31:35-05:00,stm_Bleue,Service normal du métro  #stminfo  C 1,0,1,service normal métro
2347,2020-12-18 17:50:41-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 18h15.  #stminfo  P 1 2,1,0,interruption service ligne entre angrignon h-beaugrand personne autorisée voie reprise prévue vers
2348,2020-12-18 18:04:47-05:00,stm_Verte,Service normal du métro  #stminfo  N,0,1,service normal métro
2349,2020-12-19 23:05:33-05:00,stm_Orange,Aucun arrêt des trains sur la ligne ORANGE à la station Mont-Royal.  #stminfo  X 2 1 3,0,0,aucun arrêt trains ligne station mont-royal
2350,2020-12-20 02:27:32-05:00,stm_Orange,Service normal du métro  #stminfo  C 1 2,0,1,service normal métro
2351,2020-12-23 12:03:48-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 12h25.  #stminfo  Z,1,0,interruption service ligne entre snowdon st-michel personne autorisée voie reprise prévue vers
2352,2020-12-23 12:10:57-05:00,stm_Bleue,Service normal du métro  #stminfo  K,0,1,service normal métro
2353,2020-12-23 19:43:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 20h05.  #stminfo  C 1 2,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2354,2020-12-23 19:53:50-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 20h35.  #stminfo  O 4 4,1,0,interruption service prolongée ligne entre côte-vertu l-groulx personne autorisée voie reprise prévue vers
2355,2020-12-23 20:20:05-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  E 1,1,0,reprise graduelle service ligne
2356,2020-12-23 20:30:33-05:00,stm_Orange,Service normal du métro  #stminfo  M 1,0,1,service normal métro
2357,2020-12-24 06:29:54-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Problème d'équipement de signalisation. Reprise prévue vers 6h45.  #stminfo  S,1,0,interruption service ligne entre angrignon h-beaugrand problème d'équipement signalisation reprise prévue vers
2358,2020-12-24 06:41:54-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Angrignon et H-Beaugrand. Problème d'équipement de signalisation. Reprise prévue vers 7h00.  #stminfo  Z 1 1,1,0,interruption service prolongée ligne entre angrignon h-beaugrand problème d'équipement signalisation reprise prévue vers
2359,2020-12-24 06:43:50-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Pie-IX et H-Beaugrand. Problème d'équipement de signalisation. Reprise prévue vers 7h00.  #stminfo  L,1,0,interruption service prolongée ligne entre pie-ix h-beaugrand problème d'équipement signalisation reprise prévue vers
2360,2020-12-24 07:18:43-05:00,stm_Verte,Service normal du métro  #stminfo  N 1,0,1,service normal métro
2361,2020-12-25 06:14:42-05:00,stm_Verte,Interruption de service ligne VERTE entre Frontenac et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 6h40.  #stminfo  I 1,1,0,interruption service ligne entre frontenac h-beaugrand problème d'équipement électrique reprise prévue vers
2362,2020-12-25 06:37:35-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Frontenac et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 7h10.  #stminfo  C,1,0,interruption service prolongée ligne entre frontenac h-beaugrand problème d'équipement électrique reprise prévue vers
2363,2020-12-25 07:05:34-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Frontenac et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 8h10.  #stminfo  C,1,0,interruption service prolongée ligne entre frontenac h-beaugrand problème d'équipement électrique reprise prévue vers
2364,2020-12-25 08:10:37-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Frontenac et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 9h10.  #stminfo  O 2 3 2,1,0,interruption service prolongée ligne entre frontenac h-beaugrand problème d'équipement électrique reprise prévue vers
2365,2020-12-25 08:33:35-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  O 1 1,1,0,reprise graduelle service ligne
2366,2020-12-25 08:49:45-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 9h45.  #stminfo  T 1 1,1,0,interruption service ligne entre viau h-beaugrand problème d'équipement électrique reprise prévue vers
2367,2020-12-25 08:50:49-05:00,stm_Verte,Interruption de service ligne VERTE entre Pie-IX et H-Beaugrand. Problème d'équipement électrique. Reprise prévue vers 9h45.  #stminfo  C 1 1,1,0,interruption service ligne entre pie-ix h-beaugrand problème d'équipement électrique reprise prévue vers
2368,2020-12-25 09:08:42-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  S 1,1,0,reprise graduelle service ligne
2369,2020-12-25 09:15:35-05:00,stm_Verte,Service normal du métro  #stminfo  Q 1 1,0,1,service normal métro
2370,2020-12-30 05:14:42-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et Viau. Infiltration d'eau. Reprise prévue vers 6h30.  #stminfo  Z 1,1,0,interruption service ligne entre berri-uqam viau infiltration d'eau reprise prévue vers
2371,2020-12-30 06:29:34-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et Viau. Infiltration d'eau. Reprise prévue vers 7h30.  #stminfo  O 3 1,1,0,interruption service prolongée ligne entre berri-uqam viau infiltration d'eau reprise prévue vers
2372,2020-12-30 07:30:35-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et Viau. Infiltration d'eau. Reprise prévue vers 9h00.  #stminfo  Y 6 3,1,0,interruption service prolongée ligne entre berri-uqam viau infiltration d'eau reprise prévue vers
2373,2020-12-30 08:55:47-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre L-Groulx et H-Beaugrand. Infiltration d'eau. Reprise prévue vers 9h30.  #stminfo  C 2 2,1,0,interruption service prolongée ligne entre l-groulx h-beaugrand infiltration d'eau reprise prévue vers
2374,2020-12-30 09:44:01-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  F 1 1 1,1,0,reprise graduelle service ligne
2375,2020-12-30 09:50:46-05:00,stm_Verte,Service normal du métro  #stminfo  Q 1,0,1,service normal métro
2376,2020-12-30 14:04:37-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et H-Beaugrand. Incident. Reprise prévue vers 15h30.  #stminfo  I 2,1,0,interruption service ligne entre l-groulx h-beaugrand incident reprise prévue vers
2377,2020-12-30 15:29:36-05:00,stm_Verte,Service normal du métro  #stminfo  E 2 2,0,1,service normal métro
2378,2021-01-03 12:00:49-05:00,stm_Bleue,"[Station Outremont]   Le 4 janvier, des travaux majeurs d'installation d'ascenseurs et de réfection de la station Outremont débuteront et entraîneront le déplacement des arrêts des lignes 160 et 161. Le service métro demeure régulier! 

Détails    http://ow.ly/Gy5250CUAPv http:// 1 1",0,0,station outremont janvier travaux majeurs d'installation d'ascenseurs réfection station outremont débuteront entraîneront déplacement arrêts lignes service métro demeure régulier détails
2379,2021-01-04 07:00:54-05:00,stm_Bleue,"[Station Outremont]   Aujourd'hui, des travaux d'installation d'ascenseurs et de réfection de la station Outremont débutent! 

Le service métro est régulier, mais les arrêts des lignes 160 et 161 sont déplacés.   http://ow.ly/VXpO50CTzuq http:// 1",0,0,station outremont aujourd'hui travaux d'installation d'ascenseurs réfection station outremont débutent service métro régulier mais arrêts lignes sont déplacés
2381,2021-01-05 10:20:50-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et Pie-IX. Incident. Reprise prévue vers 10h30.  #stminfo  R,1,0,interruption service ligne entre berri-uqam pie-ix incident reprise prévue vers
2382,2021-01-05 10:24:41-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et Viau. Incident. Reprise prévue vers 10h30.  #stminfo  S 1 1 2,1,0,interruption service ligne entre berri-uqam viau incident reprise prévue vers
2383,2021-01-05 10:30:55-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et Viau. Incident. Reprise prévue vers 10h50.  #stminfo  M 1,1,0,interruption service prolongée ligne entre berri-uqam viau incident reprise prévue vers
2384,2021-01-05 10:44:41-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et H-Beaugrand. Incident. Reprise prévue vers 10h50.  #stminfo  J 1 1,1,0,interruption service prolongée ligne entre berri-uqam h-beaugrand incident reprise prévue vers
2385,2021-01-05 10:54:56-05:00,stm_Verte,Service normal du métro  #stminfo  E 2,0,1,service normal métro
2386,2021-01-05 21:03:40-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Incident. Reprise prévue vers 21h20.  #stminfo  D 2 1 3,1,0,interruption service ligne entre viau h-beaugrand incident reprise prévue vers
2387,2021-01-05 21:08:38-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Incident. Reprise prévue vers 22h00.  #stminfo  E 2 2,1,0,interruption service ligne entre viau h-beaugrand incident reprise prévue vers
2388,2021-01-05 21:59:37-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Incident. Reprise prévue vers 22h15.  #stminfo  T 2 1,1,0,interruption service ligne entre viau h-beaugrand incident reprise prévue vers
2389,2021-01-05 22:13:50-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Incident. Reprise prévue vers 22h35.  #stminfo  F,1,0,interruption service ligne entre viau h-beaugrand incident reprise prévue vers
2390,2021-01-05 22:29:36-05:00,stm_Verte,Interruption de service ligne VERTE entre Viau et H-Beaugrand. Incident. Reprise prévue vers 22h45.  #stminfo  I,1,0,interruption service ligne entre viau h-beaugrand incident reprise prévue vers
2391,2021-01-05 22:46:39-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Z,1,0,reprise graduelle service ligne
2392,2021-01-05 23:00:32-05:00,stm_Verte,Service normal du métro  #stminfo  L 1,0,1,service normal métro
2393,2021-01-07 10:11:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 10h35.  #stminfo  Y 2 3,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2394,2021-01-07 10:13:51-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  V 2 1,1,0,reprise graduelle service ligne
2395,2021-01-07 10:16:37-05:00,stm_Orange,Service normal du métro  #stminfo  V 1 1,0,1,service normal métro
2396,2021-01-08 22:39:49-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 23h35.  #stminfo  U 1,1,0,interruption service ligne entre angrignon h-beaugrand inter services médicaux d'urgence reprise prévue vers
2397,2021-01-08 22:49:47-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 23h35.  #stminfo  V 1,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
2398,2021-01-08 23:31:45-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 23h40.  #stminfo  C,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
2399,2021-01-08 23:33:42-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 0h00.  #stminfo  N 2 3,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
2400,2021-01-09 00:01:51-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 0h20.  #stminfo  W,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
2401,2021-01-09 00:21:45-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  G,1,0,reprise graduelle service ligne
2402,2021-01-09 00:29:32-05:00,stm_Verte,Service normal du métro  #stminfo  N,0,1,service normal métro
2403,2021-01-09 19:10:02-05:00,stm_Orange,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 5 12,0,0,couvre-feu vigueur tous soirs service notre ligne maintenu pour déplacements essentiels jusqu'à fermeture habituelle métro
2404,2021-01-09 19:20:03-05:00,stm_Verte,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 1 10,0,0,couvre-feu vigueur tous soirs service notre ligne maintenu pour déplacements essentiels jusqu'à fermeture habituelle métro
2405,2021-01-09 19:30:04-05:00,stm_Jaune,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 2 4,0,0,couvre-feu vigueur tous soirs service notre ligne maintenu pour déplacements essentiels jusqu'à fermeture habituelle métro
2406,2021-01-09 19:30:04-05:00,stm_Bleue,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 2,0,0,couvre-feu vigueur tous soirs service notre ligne maintenu pour déplacements essentiels jusqu'à fermeture habituelle métro
2407,2021-01-10 18:14:51-05:00,stm_Orange,Aucun arrêt des trains sur la ligne ORANGE à la station Jean-Talon.  #stminfo  E 1 1,0,0,aucun arrêt trains ligne station jean-talon
2408,2021-01-10 18:21:05-05:00,stm_Bleue,Aucun arrêt des trains sur la ligne BLEUE à la station Jean-Talon.  #stminfo  Y 1 2,0,0,aucun arrêt trains ligne station jean-talon
2409,2021-01-10 18:31:28-05:00,stm_Bleue,Service normal du métro  #stminfo  S 1 2,0,1,service normal métro
2410,2021-01-10 18:46:31-05:00,stm_Orange,Service normal du métro  #stminfo  A 1 4,0,1,service normal métro
2411,2021-01-14 14:26:49-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement sur la voie. Reprise prévue vers 14h35.  #stminfo  K 1,1,0,interruption service ligne entre longueuil berri-uqam problème d'équipement voie reprise prévue vers
2412,2021-01-14 14:31:04-05:00,stm_Jaune,Service normal du métro  #stminfo  M 1,0,1,service normal métro
2413,2021-01-15 19:52:33-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 20h15.  #stminfo  G 1 1 3,1,0,interruption service ligne entre snowdon st-michel personne autorisée voie reprise prévue vers
2414,2021-01-15 19:55:52-05:00,stm_Bleue,Service normal du métro  #stminfo  F 1,0,1,service normal métro
2415,2021-01-17 18:50:50-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 19h15.  #stminfo  X 1 1,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2416,2021-01-17 18:55:50-05:00,stm_Orange,Service normal du métro  #stminfo  Z 4,0,1,service normal métro
2417,2021-01-20 07:53:41-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Atwater. Problème d'équipement électrique. Reprise prévue vers 8h30.  #stminfo  A 1 1,1,0,interruption service ligne entre angrignon atwater problème d'équipement électrique reprise prévue vers
2418,2021-01-20 07:54:33-05:00,stm_Verte,Service normal du métro  #stminfo  T 1,0,1,service normal métro
2419,2021-01-21 05:00:00-05:00,stm_Orange,Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 6h00.  #stminfo  Z 1 3,1,0,interruption service ligne entre bonaventure beaubien infiltration d'eau reprise prévue vers
2420,2021-01-21 05:51:48-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 7h00.  #stminfo  S 2 2 2,1,0,interruption service prolongée ligne entre bonaventure beaubien infiltration d'eau reprise prévue vers
2421,2021-01-21 06:30:35-05:00,stm_Orange,"Bonjour, un service de navettes est en place entre les stations Berri-UQAM et Laurier, et nous vous invitons à utiliser la ligne Verte pour vous déplacer au centre-ville. Pour d'autres alternatives de déplacement, utilisez notre calculateur d'itinéraires :  http://stm.info/fr http://",0,0,bonjour service navettes place entre stations berri-uqam laurier nous vous invitons utiliser ligne verte pour vous déplacer centre-ville pour d'autres alternatives déplacement utilisez notre calculateur d'itinéraires
2422,2021-01-21 06:31:05-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait présentement la navette entre les stations Beaubien et Berri-UQAM. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1 1,1,0,interruption cours service spécial cours fait présentement navette entre stations beaubien berri-uqam vous pouvez retrouver l'arrêt plans quartiers affichés dans l'ensemble stations
2423,2021-01-21 06:45:49-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 7h30.  #stminfo  X 3 1,1,0,interruption service prolongée ligne entre bonaventure beaubien infiltration d'eau reprise prévue vers
2424,2021-01-21 07:30:11-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 8h00.  #stminfo  Q 1 3 2,1,0,interruption service prolongée ligne entre bonaventure beaubien infiltration d'eau reprise prévue vers
2425,2021-01-21 07:48:35-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre L-Groulx et H-Bourassa. Infiltration d'eau. Reprise prévue vers 8h15.  #stminfo  T 1 2 1,1,0,interruption service prolongée ligne entre l-groulx h-bourassa infiltration d'eau reprise prévue vers
2426,2021-01-21 08:17:42-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  N 1 3,1,0,reprise graduelle service ligne
2427,2021-01-21 08:38:35-05:00,stm_Orange,Service normal du métro  #stminfo  Y,0,1,service normal métro
2428,2021-01-21 14:49:56-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  G 1 1 1,1,0,interruption service ligne entre angrignon h-beaugrand dégagement fumée reprise prévue vers
2429,2021-01-21 14:59:14-05:00,stm_Verte,"[Interruption en cours]  Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro) :  http://ow.ly/1lEJ50DeSfL http:// 1",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant l'option métro
2430,2021-01-21 15:04:08-05:00,stm_Orange,Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  U 1 2,1,0,interruption service ligne entre bonaventure beaubien dégagement fumée reprise prévue vers
2431,2021-01-21 15:07:07-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 15h35.  #stminfo  O,1,0,interruption service ligne entre longueuil berri-uqam dégagement fumée reprise prévue vers
2432,2021-01-21 15:10:53-05:00,stm_Verte,Interruption de service ligne VERTE entre Atwater et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  X 1,1,0,interruption service ligne entre atwater h-beaugrand dégagement fumée reprise prévue vers
2433,2021-01-21 15:11:17-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  P 2,1,0,interruption service ligne entre l-groulx h-beaugrand dégagement fumée reprise prévue vers
2434,2021-01-21 15:15:33-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  B 2,0,1,service normal métro ligne
2435,2021-01-21 15:22:40-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  K 1,1,0,reprise graduelle service ligne
2436,2021-01-21 15:28:06-05:00,stm_Jaune,Service normal du métro sur la ligne JAUNE.  #stminfo  C 1,0,1,service normal métro ligne
2437,2021-01-21 15:35:51-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  N 1 2,1,0,reprise graduelle service ligne
2438,2021-01-21 16:09:34-05:00,stm_Verte,Service normal du métro  #stminfo  X 2,0,1,service normal métro
2439,2021-01-21 19:59:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  U 1 3 2,1,0,interruption service ligne entre côte-vertu montncy dégagement fumée reprise prévue vers
2440,2021-01-21 20:05:22-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  T 3,1,0,interruption service ligne entre côte-vertu montncy dégagement fumée reprise prévue vers
2441,2021-01-21 20:05:58-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  J,1,0,interruption service ligne entre longueuil berri-uqam dégagement fumée reprise prévue vers
2442,2021-01-21 20:15:36-05:00,stm_Verte,[État de service métro]   Aucun arrêt des trains à la station Berri-UQAM en raison d'un dégagement de fumée. 1,0,0,état service métro aucun arrêt trains station berri-uqam raison d'un dégagement fumée
